"Obs_NM","DA_Obs","SRC_obs","Use_region","Gauge_nm","data_tp","Lat","Lon","HYD_STATUS"
05UE004,160151.6916,WSC,1,"NELSON RIVER BELOW SIPIWESK LAKE",<NA>,55.2206418839158,-97.2179172883521,D
05UE005,164670.3198,WSC,1,"NELSON RIVER AT KELSEY GENERATING STATION",<NA>,56.0366169750934,-96.5298320855823,A
05UF003,208645.8687,WSC,1,"SPLIT LAKE AT SPLIT LAKE",<NA>,56.2841345651581,-95.9478097844939,A
05UF004,1964.3589,WSC,1,"KETTLE RIVER NEAR GILLAM",<NA>,56.3412024386417,-94.6970466501827,A
05UF006,212528.6343,WSC,1,"NELSON RIVER AT KETTLE GENERATING STATION",<NA>,56.3831599246908,-94.6360757540928,A
05UF007,214674.6366,WSC,1,"NELSON RIVER AT LONG SPRUCE GENERATING STATION",<NA>,56.3994019470422,-94.3709195008342,A
05UG001,3264.0372,WSC,1,"LIMESTONE RIVER NEAR BIRD",<NA>,56.5133996642632,-94.2163261535291,A
05UH001,1549.6065,WSC,1,"ANGLING RIVER NEAR BIRD",<NA>,56.6769677266793,-93.641749333365,A
05UH002,2195.0775,WSC,1,"WEIR RIVER ABOVE THE MOUTH",<NA>,57.0226586100069,-93.4537611565521,A
06AA001,4650.8418,WSC,1,"BEAVER RIVER NEAR GOODRIDGE",<NA>,54.4363344274919,-111.366548812078,A
06AA002,2453.8671,WSC,1,"AMISK RIVER AT HIGHWAY NO. 36",<NA>,54.4741243742405,-112.014542355845,A
06AA003,330.5169,WSC,1,"BEAVER LAKE AT RANGER STATION",Level,54.7284200268628,-111.895995668066,D
06AA004,235.4157,WSC,1,"COLUMBINE CREEK NEAR THE MOUTH",<NA>,54.3552763551198,-111.140185244254,D
06AA901,235.4157,WSC,1,"COLUMBINE CREEK NEAR GLENDON",<NA>,54.3552763551198,-111.140185244254,D
06AB001,4910.1858,WSC,1,"SAND RIVER NEAR THE MOUTH",<NA>,54.4672500266675,-111.186971918819,A
06AB002,734.0265,WSC,1,"WOLF RIVER AT OUTLET OF WOLF LAKE",<NA>,54.7126459307651,-111.002372166242,A
06AB003,401.7717,WSC,1,"PUNK CREEK NEAR THE MOUTH",<NA>,54.5392081155621,-111.227477591518,D
06AB004,734.0265,WSC,1,"WOLF LAKE AT OUTLET",<NA>,54.7126459307651,-111.002372166242,A
06AC001,493.4475,WSC,1,"JACKFISH CREEK NEAR LA COREY",<NA>,54.4421143145241,-110.687083123687,A
06AC002,71.2998,WSC,1,"MOORE LAKE NEAR COLD LAKE",<NA>,54.5236637009191,-110.48514650061,A
06AC003,108.8802,WSC,1,"HILDA LAKE NEAR COLD LAKE",<NA>,54.5199273388756,-110.414329333932,A
06AC004,612.2016,WSC,1,"ETHEL LAKE NEAR COLD LAKE",<NA>,54.525062661113,-110.331122300953,A
06AC005,445.8303,WSC,1,"MARIE LAKE NEAR COLD LAKE",<NA>,54.5932221431874,-110.31244965213,A
06AC006,901.8099,WSC,1,"MOOSELAKE RIVER NEAR FRANCHERE",<NA>,54.3241209733043,-110.963651054253,D
06AC007,459.396,WSC,1,"MURIEL LAKE NEAR GURNEYVILLE",<NA>,54.2036608960335,-110.634088543252,A
06AC009,430.2324,WSC,1,"MANATOKAN CREEK NEAR IRON RIVER",<NA>,54.4491826719428,-110.937060511533,D
06AC901,612.5049,WSC,1,"MARIE CREEK BELOW ETHEL LAKE",<NA>,54.5236312668696,-110.327230846326,D
06AD001,20447.5698,WSC,1,"BEAVER RIVER NEAR DORINTOSH",<NA>,54.2960155279942,-108.603978402481,A
06AD002,2972.9394,WSC,1,"MAKWA RIVER NEAR BROUN'S FARM",<NA>,54.1984861169408,-108.788024664607,D
06AD003,3446.8335,WSC,1,"MEADOW RIVER NEAR MEADOW LAKE",<NA>,54.2251647203756,-108.374339952527,D
06AD004,625.3866,WSC,1,"HORSEHEAD CREEK NEAR MAKWA",<NA>,54.0561751156891,-108.983885982352,D
06AD005,287.4168,WSC,1,"RABBIT CREEK NEAR MAKWA",<NA>,54.0583006219762,-108.851422544015,D
06AD006,14385.7755,WSC,1,"BEAVER RIVER AT COLD LAKE RESERVE",<NA>,54.3555680286416,-110.216668533026,A
06AD007,2774.8791,WSC,1,"MAKWA RIVER AT RAPID VIEW",<NA>,54.1469315435559,-108.806177180632,A
06AD008,188.5338,WSC,1,"MORIN CREEK NEAR MEADOW LAKE",<NA>,54.1659407285818,-108.577200209022,A
06AD009,1432.3833,WSC,1,"MAKWA RIVER AT OUTLET OF MAKWA LAKE",<NA>,54.0795047544409,-109.206609993856,A
06AD010,3383.3124,WSC,1,"MEADOW RIVER BELOW MEADOW LAKE",<NA>,54.1387260743489,-108.394472013073,A
06AD011,381.7467,WSC,1,"ALCOTT CREEK ABOVE MEADOW LAKE",<NA>,53.9535869920461,-107.975242521026,A
06AD012,857.2113,WSC,1,"CHITEK LAKE AT CHITEK VILLAGE",<NA>,53.8374534892871,-107.83571083139,A
06AD013,233.3925,WSC,1,"REITA CREEK NEAR OUTLET OF ANGLING LAKE",<NA>,54.2295522410432,-110.329127498535,D
06AD014,1432.3833,WSC,1,"MAKWA LAKE NEAR LOON LAKE",<NA>,54.0795047544409,-109.206609993856,A
06AE001,418.9365,WSC,1,"NORBURY CREEK NEAR SPIRITWOOD",<NA>,53.3549246169775,-107.466677453502,D
06AE002,4524.4926,WSC,1,"COWAN LAKE NEAR HONEYMOON POINT",<NA>,54.1933331185286,-107.452335269657,A
06AE003,20.9691,WSC,1,"MORIN LAKE NEAR VICTOIRE",<NA>,53.5123384036945,-107.063755036266,A
06AE004,1293.237,WSC,1,"DELARONDE LAKE NEAR BIG RIVER",<NA>,54.0858761957299,-107.138088900183,A
06AF001,6548.1507,WSC,1,"COLD RIVER AT OUTLET OF COLD LAKE",<NA>,54.5658419309604,-109.842697919373,A
06AF002,6548.1507,WSC,1,"COLD LAKE AT COLD LAKE",<NA>,54.5658419309604,-109.842697919373,A
06AF003,3392.7255,WSC,1,"PRIMROSE LAKE AT R.C.A.F. TESTING STATION",Level,54.845893817146,-109.692746416514,D
06AF004,9051.9858,WSC,1,"WATERHEN RIVER NEAR DORINTOSH",<NA>,54.4127203988274,-108.588548730539,D
06AF005,7751.5515,WSC,1,"WATERHEN RIVER NEAR GOODSOIL",<NA>,54.4452321102737,-109.222480171723,A
06AF006,11140.7535,WSC,1,"WATERHEN RIVER ABOVE BEAVER RIVER",<NA>,54.6497290132834,-107.855158066292,D
06AF007,10150.3602,WSC,1,"WATERHEN LAKE NEAR DORINTOSH",<NA>,54.4871178106385,-108.328540660723,A
06AF008,5377.8564,WSC,1,"MARTINEAU RIVER ABOVE COLD LAKE",<NA>,54.68571685355,-110.026392685974,D
06AF009,7724.1798,WSC,1,"LAC DES ILES NEAR GOODSOIL",<NA>,54.4508431055249,-109.252034746806,A
06AF010,59.652,WSC,1,"GREIG LAKE NEAR DORINTOSH",<NA>,54.4214351478139,-108.712953016668,A
06AG001,44905.9779,WSC,1,"BEAVER RIVER BELOW WATERHEN RIVER",<NA>,54.8195801001416,-107.80859050165,A
06AG002,3000.0492,WSC,1,"DORE RIVER NEAR THE MOUTH",<NA>,54.9300934444569,-107.744480822332,A
06AG003,2554.8732,WSC,1,"DORE LAKE AT DORE LAKE",Level,54.7064882142597,-107.581029643004,D
06BA001,21185.4942,WSC,1,"CHURCHILL LAKE AT BUFFALO NARROWS",<NA>,55.8130155661155,-108.375281412307,D
06BA002,2337.4899,WSC,1,"DILLON RIVER BELOW DILLON LAKE",<NA>,55.7142245285392,-109.396258458561,A
06BB001,78671.0106,WSC,1,"LAC ILE-A-LA-CROSSE AT BEAVER RIVER POST",Level,55.9239640554968,-107.724419081575,D
06BB002,85759.8192,WSC,1,"CHURCHILL RIVER ABOVE DIPPER RAPIDS",Discharge,55.9587785718737,-107.442250919744,D
06BB003,78671.0106,WSC,1,"CHURCHILL RIVER NEAR PATUANAK",<NA>,55.9239640554968,-107.724419081575,A
06BB004,1014.4179,WSC,1,"KEELEY RIVER AT OUTLET OF KEELEY LAKE",Discharge,54.9182985849118,-108.054168609294,D
06BB005,4644.396,WSC,1,"CANOE RIVER NEAR BEAUVAL",<NA>,55.396598158778,-108.019155104424,A
06BC001,5955.5187,WSC,1,"MUDJATIK RIVER NEAR FORCIER LAKE",<NA>,56.0912636398051,-107.596258161785,D
06BC002,1118.7621,WSC,1,"PORTER LAKE AT CREW CABIN",Level,56.449358790276,-107.359951691218,D
06BD001,3658.3515,WSC,1,"HAULTAIN RIVER ABOVE NORBERT RIVER",<NA>,56.2449799277815,-106.563101243627,A
06CA001,7290.0549,WSC,1,"MONTREAL RIVER AT OUTLET OF BIGSTONE LAKE",<NA>,55.0935370425006,-105.362762755597,A
06CA002,967.1652,WSC,1,"WASKESIU LAKE AT WASKESIU LAKE",<NA>,53.9531570054914,-106.079631568042,A
06CA003,5464.4616,WSC,1,"MONTREAL RIVER AT HIGHWAY NO. 2",<NA>,54.7159702855003,-105.701417635515,D
06CA004,7290.0549,WSC,1,"BIGSTONE LAKE NEAR LA RONGE",Level,55.0935370425006,-105.362762755597,D
06CA005,5338.0881,WSC,1,"MONTREAL LAKE NEAR MOLANOSA",Level,54.5379780687329,-105.602209102968,D
06CA006,5338.0881,WSC,1,"MONTREAL LAKE NEAR WEYAKWIN",<NA>,54.5379780687329,-105.602209102968,A
06CA007,475.5501,WSC,1,"KINGSMERE LAKE AT THE OUTLET STRUCTURE",Level,54.0384117857754,-106.421882097581,D
06CA008,403.7787,WSC,1,"CREAN LAKE AT THE WARDEN STATION",<NA>,54.0857722152156,-106.065680126137,D
06CA009,113.5035,WSC,1,"BEARTRAP CREEK NEAR WASKESIU LAKE",Discharge,53.8961253926728,-106.155990973205,D
06CA010,475.5501,WSC,1,"KINGSMERE LAKE AT THE WARDEN STATION",<NA>,54.0384117857754,-106.421882097581,A
06CB001,15524.6715,WSC,1,"LAC LA RONGE AT LA RONGE",<NA>,55.3354930667517,-104.534831086086,A
06CB002,15528.1518,WSC,1,"RAPID RIVER AT OUTLET OF LAC LA RONGE",<NA>,55.3518473038101,-104.5014814619,A
06CB003,1572.2568,WSC,1,"NEMEIBEN LAKE NEAR LA RONGE",Level,55.3005114419495,-105.202223486625,D
06CC001,6040.3311,WSC,1,"SMOOTHSTONE RIVER BELOW EMMELINE LAKE",<NA>,55.1636696497346,-106.206876171298,A
06CD001,120559.3335,WSC,1,"CHURCHILL RIVER AT STANLEY MISSION",Discharge/Level,55.4300312832172,-104.483140607153,D
06CD002,118471.5918,WSC,1,"CHURCHILL RIVER ABOVE OTTER RAPIDS",<NA>,55.6471297745196,-104.736424637587,A
06CD004,139934.9619,WSC,1,"CHURCHILL RIVER BELOW TRADE LAKE",Discharge,55.4546220421736,-103.444004010377,D
06CE001,4551.9372,WSC,1,"FOSTER RIVER ABOVE CHURCHILL RIVER",Discharge,55.8248069911498,-105.755838494851,D
06DA001,-1,WSC,1,"WOLLASTON LAKE AT ROSS CHANNEL",<NA>,58.6403852488802,-103.017250483423,A
06DA002,27227.3022,WSC,1,"COCHRANE RIVER NEAR BROCHET",<NA>,58.0038671740309,-101.39545516952,A
06DA003,-1,WSC,1,"WOLLASTON LAKE AT TRADING POST",Level,58.4673989266193,-103.541638794095,D
06DA004,7761.5982,WSC,1,"GEIKIE RIVER BELOW WHEELER RIVER",<NA>,57.5836784453041,-104.184494208841,A
06DA005,2753.3178,WSC,1,"WHEELER RIVER BELOW RUSSELL LAKE",<NA>,57.4778447259534,-104.987786884257,A
06DB001,61075.1484,WSC,1,"REINDEER LAKE AT BROCHET",<NA>,56.3379037910272,-103.230507374016,A
06DB002,61348.4649,WSC,1,"REINDEER RIVER AT OUTLET OF REINDEER LAKE",Discharge,56.2339552089658,-103.14834475071,D
06DB003,1333.6038,WSC,1,"THYME HILL RIVER BELOW MACKENZIE LAKE",<NA>,57.769106557122,-102.730206029285,D
06DC001,10239.8013,WSC,1,"WATHAMAN RIVER BELOW WATHAMAN LAKE",<NA>,57.0896716372363,-103.708231642576,A
06DD001,67608.0954,WSC,1,"REINDEER RIVER AT DEER RAPIDS",Discharge,55.6144103970223,-103.179824600725,D
06DD002,62065.7559,WSC,1,"REINDEER RIVER ABOVE DEVIL RAPIDS",<NA>,56.1928330510045,-103.159947388261,A
06DD003,3494.5398,WSC,1,"WAPISKAU RIVER ABOVE WHITE LAKE",<NA>,56.0069074009559,-103.327130107468,A
06EA001,207829.1826,WSC,1,"CHURCHILL RIVER AT ATTIK RAPIDS",Discharge,55.5695553079312,-103.158579927721,D
06EA002,210981.582,WSC,1,"CHURCHILL RIVER AT SANDY BAY",<NA>,55.5372106833264,-102.322659591267,A
06EA006,228400.1172,WSC,1,"CHURCHILL RIVER ABOVE GRANVILLE FALLS",<NA>,56.1491037782168,-100.459225435006,A
06EA007,958.0896,WSC,1,"PAGATO RIVER AT OUTLET OF PAGATO LAKE",Discharge,56.1134185166513,-102.508960154288,D
06EA008,1466.631,WSC,1,"LOON RIVER ABOVE BRITTON LAKE",Discharge,56.0429811885311,-101.858432470282,D
06EA009,1959.0525,WSC,1,"KISSISSING LAKE AT COLD LAKE",<NA>,55.3083501433445,-101.199412020548,D
06EA010,211154.3496,WSC,1,"CHURCHILL RIVER ABOVE MAPLE LEAF RAPIDS",<NA>,55.6381840130818,-102.218965493063,D
06EA011,208471.0266,WSC,1,"CHURCHILL RIVER ABOVE WINTEGO RAPIDS",<NA>,55.5760714366475,-102.828743520997,A
06EA012,220975.146,WSC,1,"PUKATAWAGAN LAKE AT PUKATAWAGAN",<NA>,55.7033668605922,-101.223872042361,A
06EB002,-1,WSC,1,"GRANVILLE LAKE AT GRANVILLE LAKE",<NA>,56.4876185851297,-100.051515467865,A
06EB003,-1,WSC,1,"BARRINGTON RIVER ABOVE FIRST RAPIDS",<NA>,56.7634652935885,-99.9816042260542,D
06EB004,-1,WSC,1,"CHURCHILL RIVER ABOVE LEAF RAPIDS",<NA>,56.48612925656,-100.056285754384,A
06EB005,3811.1526,WSC,1,"LAURIE RIVER BELOW LAURIE RIVER HYDRO PLANT",<NA>,56.2283465987166,-101.002589876122,D
06EB006,1092.3336,WSC,1,"RUSSELL LAKE NEAR HERRIOT",<NA>,56.3617742307962,-101.262289934433,A
06EB007,1445.4814,WSC,1,"EAGER LAKE NEAR TOD LAKE",<NA>,56.5388792924455,-101.555910022729,A
06EC001,259158.4749,WSC,1,"SOUTHERN INDIAN LAKE NEAR SOUTH INDIAN LAKE",<NA>,56.6796474752508,-99.0253009714626,A
06EC002,259163.9118,WSC,1,"SOUTH BAY DIVERSION CHANNEL AT SOUTH BAY",<NA>,56.6733531211497,-99.0431190521026,A
06EC003,259158.4749,WSC,1,"SOUTHERN INDIAN LAKE AT SOUTH BAY",<NA>,56.6796474752508,-99.0253009714626,A
06EC004,4.0698,WSC,1,"TUMBLEWELL CREEK NEAR SOUTH INDIAN LAKE",Discharge,56.7746341035811,-99.1173248939287,D
06EC006,259158.4749,WSC,1,"SOUTHERN INDIAN LAKE AT MISSI FALLS",<NA>,56.6796474752508,-99.0253009714626,A
06EC007,259158.4749,WSC,1,"SOUTHERN INDIAN LAKE NEAR OPACHUANAU LAKE",<NA>,56.6796474752508,-99.0253009714626,A
06FA001,5931.918,WSC,1,"GAUER RIVER BELOW THORSTEINSON LAKE",<NA>,57.313590427756,-97.598464778127,A
06FB001,-1,WSC,1,"CHURCHILL RIVER BELOW FIDLER LAKE",<NA>,57.2381838758853,-96.8320764960334,A
06FB002,4272.3513,WSC,1,"LITTLE BEAVER RIVER NEAR THE MOUTH",<NA>,57.6539428535799,-95.6631811342019,A
06FC001,6149.8467,WSC,1,"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",<NA>,56.9378001600494,-95.6918739878942,A
06FD001,-1,WSC,1,"CHURCHILL RIVER ABOVE RED HEAD RAPIDS",<NA>,58.1201653345627,-94.6218348285145,A
06FD002,1901.7891,WSC,1,"DEER RIVER NORTH OF BELCHER",<NA>,58.0134513542965,-94.1974195208941,A
06GA001,12989.4714,WSC,1,"SOUTH SEAL RIVER ABOVE FOX LAKE",<NA>,58.1461650173018,-98.227995139564,D
06GB001,18465.6015,WSC,1,"NORTH SEAL RIVER BELOW STONY LAKE",<NA>,58.8472348368183,-98.2884006507694,D
06GD001,48121.2207,WSC,1,"SEAL RIVER BELOW GREAT ISLAND",<NA>,58.8902120785246,-96.2752426999906,A
06HA001,26915.5197,WSC,1,"NUELTIN LAKE NEAR SMITH BAY",Level,60.8347556962184,-98.9655269722919,D
06HB002,27434.4444,WSC,1,"THLEWIAZA RIVER ABOVE OUTLET SEALHOLE LAKE",<NA>,60.778432176304,-98.785139230491,A
06HD001,6544.5255,WSC,1,"KOGNAK RIVER BELOW MOUNTAIN LAKE",<NA>,61.2525145458096,-98.4751111868318,D
06HD002,7126.0398,WSC,1,"THA-ANNE RIVER BELOW SOUTH HENIK LAKE",Discharge,61.1336595335607,-97.1231232822137,D
06HE001,18067.7772,WSC,1,"THA-ANNE RIVER BELOW ROSEBLADE LAKE",<NA>,61.0041692655991,-97.0278650451357,D
06JA001,17086.1319,WSC,1,"THELON RIVER AT THE OUTLET OF DOUBLE BARREL LAKE",<NA>,62.5692887771554,-104.831534565668,<NA>
06JB001,5933.8944,WSC,1,"HANBURY RIVER ABOVE HOARE LAKE",<NA>,63.5937303977397,-105.15295991187,A
06JC002,65867.3712,WSC,1,"THELON RIVER ABOVE BEVERLY LAKE",<NA>,64.5277546951231,-101.363104332399,A
06KB002,9466.2351,WSC,1,"KAMILUKUAK LAKE AT OUTLET",Level,62.5074349851365,-101.838551676718,D
06KB003,35636.8689,WSC,1,"DUBAWNT RIVER ABOVE DUBAWNT LAKE",<NA>,62.8614176716882,-102.237876520685,<NA>
06KC001,67825.1565,WSC,1,"DUBAWNT RIVER BELOW MARJORIE LAKE",Discharge,64.3446029832411,-99.7906737615848,D
06KC002,67123.9872,WSC,1,"MARJORIE LAKE AT OUTLET",Level,64.2356853797765,-99.4753186782144,D
06KC003,67123.9872,WSC,1,"DUBAWNT RIVER AT OUTLET OF MARJORIE LAKE",<NA>,64.2356853797765,-99.4753186782144,A
06KC004,58182.417,WSC,1,"DUBAWNT LAKE NEAR SNOW ISLAND",Level,63.569565534322,-100.701313831368,D
06LA001,-1,WSC,1,"KAZAN RIVER AT OUTLET OF ENNADAI LAKE",<NA>,61.2545275882777,-100.969558590357,A
06LA002,-1,WSC,1,"ENNADAI LAKE AT ENNADAI",Level,61.2545275882777,-100.969558590357,D
06LA003,-1,WSC,1,"ENNADAI LAKE NEAR ENNADAI",<NA>,61.2545275882777,-100.969558590357,A
06LC001,68771.0133,WSC,1,"KAZAN RIVER ABOVE KAZAN FALLS",<NA>,63.6507550731881,-95.8516118152331,A
06LC002,10522.3329,WSC,1,"KUNWAK RIVER BELOW PRINCESS MARY LAKE",Discharge,63.7983885608834,-97.430749678255,D
06LC003,1497.3309,WSC,1,"SIURAQ CREEK NEAR OUTLET TO KAZAN RIVER",Discharge,62.6357519301075,-98.5257215907787,D
06LC004,51600.2805,WSC,1,"YATHKYED LAKE NEAR KAZAN RIVER INLET",Level,62.970881094387,-97.6316515890496,D
06MA001,240450.282,WSC,1,"BAKER LAKE AT BAKER LAKE",Level,63.991639168313,-94.285955301396,D
06MA002,424.5408,WSC,1,"QINGUQ CREEK NEAR BAKER LAKE",<NA>,64.2582739996454,-96.3172476162844,D
06MA003,153972.1197,WSC,1,"THELON RIVER ABOVE BAKER LAKE",Discharge,64.4079957437087,-96.4085200607522,D
06MA004,19.9548,WSC,1,"AKKUTUAK CREEK NEAR BAKER LAKE",Discharge,64.3166999582365,-95.9745302351822,D
06MA005,2126.6955,WSC,1,"PRINCE RIVER NEAR BAKER LAKE",<NA>,64.3029844894427,-95.7576823084917,D
06MA006,152220.3354,WSC,1,"THELON RIVER BELOW OUTLET OF SCHULTZ LAKE",<NA>,64.7764336660809,-97.0500096697104,A
06MA007,2725.1595,WSC,1,"ANIGAQ RIVER BELOW AUDRA LAKE",<NA>,64.2153442889079,-96.579337882837,D
06MB001,29651.6844,WSC,1,"QUOICH RIVER ABOVE ST. CLAIR FALLS",Discharge,64.3128813495947,-93.9161424685001,D
06NB001,2233.8144,WSC,1,"FERGUSON LAKE NEAR INTERNATIONAL NICKEL CO. CAMP",Level,62.8364521976109,-96.6941905594467,D
06NB002,12353.5269,WSC,1,"FERGUSON RIVER BELOW O'NEIL LAKE",Discharge,62.4723398497044,-95.0520132795891,D
06NC001,1646.6941,WSC,1,"DIANA RIVER NEAR RANKIN INLET",<NA>,62.8605979153615,-92.4145343757608,D
06OA001,10671.8283,WSC,1,"LORILLARD RIVER ABOVE DALY BAY",<NA>,64.2944093853849,-90.4472041443557,D
06OA002,0.9063,WSC,1,"MEADOW CREEK ABOVE SAQVAQJUAC INLET",<NA>,63.6391711208506,-90.7022733794129,D
06OA004,0.2952,WSC,1,"P/N LAKE OUTLET",<NA>,63.661570526059,-90.6648743760516,D
06OA005,572.0724,WSC,1,"SAQVAQJUAC RIVER ABOVE SAQVAQJUAC INLET",<NA>,63.700289764761,-90.6225281850277,D
06OA006,2038.5252,WSC,1,"BROWN RIVER ABOVE BROWN LAKE",<NA>,66.041009368088,-91.8335554959893,D
06OA007,4694.139,WSC,1,"BROWN RIVER AT THE OUTLET OF BROWN LAKE",<NA>,65.9325061164641,-91.0624145352026,A
06PA001,3162.2778,WSC,1,"KIRCHOFFER RIVER NEAR CORAL HARBOUR",<NA>,64.1276451000414,-83.4385377020533,D
06SA001,681.7968,WSC,1,"MARY RIVER AT OUTLET OF MARY LAKE",<NA>,71.2299066127999,-79.430352069992,D
06SA002,8302.9032,WSC,1,"RAVN RIVER AT OUTLET OF ANGAJURJUALUK LAKE",<NA>,71.1425595085145,-79.3790786543564,D
06SB001,7174.2564,WSC,1,"ISORTOQ RIVER AT THE OUTLET OF ISORTOQ LAKE",<NA>,70.1514373929214,-76.7091208517459,D
06SB002,3527.0721,WSC,1,"ROWLEY RIVER ABOVE SEPARATION LAKE",<NA>,70.463358245087,-77.3768664664142,D
07AA001,652.1184,WSC,1,"MIETTE RIVER NEAR JASPER",Discharge/Level,52.8638569219595,-118.106879353599,A
07AA002,3870.9432,WSC,1,"ATHABASCA RIVER NEAR JASPER",Discharge/Level,52.9100678847251,-118.057926694261,A
07AA003,1140.7842,WSC,1,"ROCKY RIVER AT HAWES",Discharge,53.1503725378624,-117.959396307194,D
07AA004,887.8554,WSC,1,"MALIGNE RIVER NEAR JASPER",Discharge,52.9308589585741,-118.026640531236,D
07AA007,28.3617,WSC,1,"SUNWAPTA RIVER AT ATHABASCA GLACIER",Discharge/Level,52.2176165786423,-117.234410261624,A
07AA008,236.6559,WSC,1,"FIDDLE RIVER AT HIGHWAY NO. 16",Discharge,53.2095074014455,-117.847687373573,D
07AA009,593.9388,WSC,1,"WHIRLPOOL RIVER NEAR THE MOUTH",Discharge,52.725020429849,-117.925522260444,D
07AA010,201.8502,WSC,1,"FIDDLE RIVER ABOVE MORRIS CREEK",Discharge,53.1774490436385,-117.831357772543,D
07AB002,1591.6419,WSC,1,"SNAKE INDIAN RIVER NEAR THE MOUTH",Discharge,53.1564750926515,-118.032975505915,D
07AC001,960.8328,WSC,1,"WILDHAY RIVER NEAR HINTON",Discharge/Level,53.523710917325,-117.946815522918,A
07AC002,17.001,WSC,1,"NORTH FOX CREEK NEAR MUSKEG",Discharge,53.7172603586787,-118.2667513427,D
07AC003,12.5244,WSC,1,"EAST CABIN CREEK NEAR MUSKEG",Discharge,53.7650417679633,-118.365271373175,D
07AC004,24.9885,WSC,1,"HENDRICKSON CREEK NEAR THE MOUTH",Discharge,53.776104359029,-118.36794915493,D
07AC005,11.5785,WSC,1,"VOGEL CREEK NEAR THE MOUTH",Discharge,53.7817830597405,-118.451900345425,D
07AC006,12.5487,WSC,1,"HINTON STUDY BASIN NO.14",Discharge,53.7046642571499,-118.280149876915,D
07AC007,5656.9707,WSC,1,"BERLAND RIVER NEAR THE MOUTH",Discharge/Level,54.0146014225177,-116.963175943015,A
07AC008,93.2814,WSC,1,"LITTLE BERLAND RIVER AT HIGHWAY NO. 40",Discharge/Level,53.6780699903379,-118.240782835859,A
07AD001,9528.5043,WSC,1,"ATHABASCA RIVER AT ENTRANCE",Discharge,53.3775042499212,-117.697075727862,D
07AD002,9815.5944,WSC,1,"ATHABASCA RIVER AT HINTON",Discharge/Level,53.4254304959207,-117.569537603877,A
07AD003,6.8778,WSC,1,"CACHE PERCOTTE CREEK NEAR HINTON",Discharge,53.4022857685734,-117.509085265872,D
07AD004,3.5604,WSC,1,"WHISKEYJACK CREEK NEAR HINTON",Discharge,53.3803025570174,-117.537858173616,D
07AD005,12.0033,WSC,1,"FISH CREEK NEAR HINTON",Discharge,53.4856027265846,-117.652533215236,D
07AD006,12.9033,WSC,1,"OLDMAN CREEK NEAR HINTON",<NA>,53.526628305452,-117.683556419193,D
07AD007,4.9662,WSC,1,"CACHE PERCOTTE CREEK (NORTH FORK) NEAR HINTON",Discharge,53.3932214917785,-117.500635601951,D
07AD008,18.6615,WSC,1,"HINTON STUDY BASIN NO.1",Discharge,53.6979565170797,-117.563007040143,D
07AD009,14.1336,WSC,1,"HINTON STUDY BASIN NO.2",<NA>,53.6850144166821,-117.562879080105,D
07AD010,19.1322,WSC,1,"HINTON STUDY BASIN NO.5",<NA>,53.6206141843971,-117.524394048247,D
07AE001,19617.4737,WSC,1,"ATHABASCA RIVER NEAR WINDFALL",Discharge,54.2077721530625,-116.06265684174,A
07AE002,23.409,WSC,1,"HINTON STUDY BASIN NO.6",Discharge,53.9152624855753,-116.722927170153,D
07AE003,23.0994,WSC,1,"HINTON STUDY BASIN NO.7",Discharge,53.9060850956507,-116.761844665299,D
07AF001,1858.4838,WSC,1,"EMBARRAS RIVER NEAR MCLEOD RIVER",Discharge,53.4546187879268,-116.618948681137,D
07AF002,2564.1162,WSC,1,"MCLEOD RIVER ABOVE EMBARRAS RIVER",Discharge/Level,53.4691967227506,-116.631101950195,A
07AF003,27.2277,WSC,1,"WAMPUS CREEK NEAR HINTON",Discharge/Level,53.1571214336073,-117.259881465857,A
07AF004,14.8302,WSC,1,"DEERLICK CREEK NEAR HINTON",Discharge,53.1553777326963,-117.244192774777,D
07AF005,16.1253,WSC,1,"EUNICE CREEK NEAR HINTON",Discharge,53.1527947529756,-117.231368676223,D
07AF008,14.4891,WSC,1,"QUIGLEY CREEK NEAR HINTON",Discharge,53.3455915121386,-117.399353411731,D
07AF009,9.1863,WSC,1,"NORTH ANDERSON CREEK NEAR HINTON",Discharge,53.3249299064901,-117.395450638236,D
07AF010,177.6141,WSC,1,"SUNDANCE CREEK NEAR BICKERDIKE",Discharge/Level,53.5666879368988,-116.702968194027,A
07AF011,20.1087,WSC,1,"HINTON STUDY BASIN NO.15",Discharge/Level,53.3060859188302,-117.300972064809,D
07AF012,7.6203,WSC,1,"HINTON STUDY BASIN NO.16",Discharge/Level,53.3092565677365,-117.284608772477,D
07AF013,329.2776,WSC,1,"MCLEOD RIVER NEAR CADOMIN",Discharge/Level,53.0793367405982,-117.197588786693,A
07AF014,639.7317,WSC,1,"EMBARRAS RIVER NEAR WEALD",Discharge/Level,53.3757695485259,-116.805704542131,A
07AF015,380.9529,WSC,1,"GREGG RIVER NEAR THE MOUTH",Discharge/Level,53.2521292715487,-117.35678113654,A
07AF016,588.5217,WSC,1,"ERITH RIVER BELOW HANLAN CREEK",Discharge,53.2364949660699,-116.566178438384,D
07AF906,380.8188,WSC,1,"GREGG RIVER NEAR HINTON",Discharge,53.2518781943232,-117.358070758059,D
